,topic,name,user,star,fork,watch,issue,pull_requests,projects,topic_tag,discription_text,discription_url,commits,branches,packages,releases,contributers,License,url
74,Computer-Vision,kornia,kornia,2.3k,250,81,76,17,4,"['computer-vision', 'image-processing', 'machine-learning', 'pytorch']",Open Source Differentiable Computer Vision Library for PyTorch,https://kornia.org,"1,284",8,0,0,8,View license,https://github.com/kornia/kornia
75,Computer-Vision,colorization,richzhang,2.2k,538,109,32,0,0,"['caffe', 'colorization', 'automatic-colorization', 'deep-learning', 'deep-learning-algorithms', 'computer-vision']","Automatic colorization using deep neural networks. ""Colorful Image Colorization."" In ECCV, 2016.",http://richzhang.github.io/colorization/,92,2,0,0,0,BSD-2-Clause,https://github.com/richzhang/colorization
76,Computer-Vision,awesome_3DReconstruction_list,openMVG,2.2k,591,262,1,5,0,"['computer-vision', '3d-reconstruction', 'motion-estimation', 'awesome-list', 'stereo-vision', 'multiple-view-geometry', 'opensource']",A curated list of papers & resources linked to 3D reconstruction from images.,,60,1,0,0,0,Fetching contributors,https://github.com/openMVG/awesome_3DReconstruction_list
77,Computer-Vision,openvslam,xdspacelab,2.2k,513,130,89,9,,"['slam', 'computer-vision', 'robotics', 'panorama', 'visual-odometry', 'fisheye', 'visual-slam', 'vslam', 'vr']",OpenVSLAM: A Versatile Visual SLAM Framework,https://openvslam.readthedocs.io/,452,3,0,0,0,View license,https://github.com/xdspacelab/openvslam
78,Computer-Vision,autogluon,awslabs,2.2k,262,67,63,4,4,"['automl', 'machine-learning', 'data-science', 'deep-learning', 'ensemble-learning', 'image-classification', 'computer-vision', 'natural-language-processing', 'structured-data', 'object-detection', 'gluon', 'mxnet', 'transfer-learning', 'pytorch', 'distributed-computing', 'automated-machine-learning', 'scikit-learn', 'lightgbm', 'catboost']",AutoGluon: AutoML Toolkit for Deep Learning,https://autogluon.mxnet.io,236,27,0,0,1,Apache-2.0,https://github.com/awslabs/autogluon
79,Computer-Vision,papers,aleju,2.2k,428,276,4,0,0,"['machine-learning', 'deep-learning', 'paper', 'summary', 'computer-vision', 'nlp', 'gan', 'deep-reinforcement-learning']",Summaries of machine learning papers,,238,1,0,0,0,Fetching contributors,https://github.com/aleju/papers
80,Computer-Vision,interactive-deep-colorization,junyanz,2.1k,366,120,20,1,0,"['colorization', 'automatic-colorization', 'deep-learning', 'deep-learning-algorithms', 'computer-vision', 'caffe', 'interactive']",Deep learning software for colorizing black and white images with a few clicks.,https://richzhang.github.io/ideepcolor/,60,2,0,0,0,MIT,https://github.com/junyanz/interactive-deep-colorization
81,Computer-Vision,computer-vision-basics-in-microsoft-excel,amzn,2.1k,197,57,0,0,0,[],Computer Vision Basics in Microsoft Excel (using just formulas),,15,1,0,0,0,View license,https://github.com/amzn/computer-vision-basics-in-microsoft-excel
82,Computer-Vision,AI-Job-Notes,amusi,2.1k,387,86,1,0,0,"['artificial-intelligence', 'deep-learning', 'machine-learning', 'computer-vision', 'natural-language-processing', 'jobs', 'resume', 'algorithms', 'slam', 'opencv', 'image-processing']",AI算法岗求职攻略（涵盖准备攻略、刷题指南、内推和AI公司清单等资料）,,20,1,0,0,0,Fetching contributors,https://github.com/amusi/AI-Job-Notes
83,Computer-Vision,Semantic-Segmentation-Suite,GeorgeSeif,2.1k,775,115,71,2,0,"['deep-learning', 'tensorflow', 'segmentation', 'computer-vision', 'python', 'semantic-segmentation', 'densenet', 'refinenet', 'encoder-decoder', 'semantic-segmentation-models', 'dataset', 'epoch', 'upsampling', 'iou']","Semantic Segmentation Suite in TensorFlow. Implement, train, and test new Semantic Segmentation models easily!",,170,1,0,0,0,Fetching contributors,https://github.com/GeorgeSeif/Semantic-Segmentation-Suite
84,Computer-Vision,3D-ResNets-PyTorch,kenshohara,2.1k,561,46,88,3,0,"['deep-learning', 'computer-vision', 'pytorch', 'python', 'action-recognition', 'video-recognition']",3D ResNets for Action Recognition (CVPR 2018),,431,3,0,0,2,MIT,https://github.com/kenshohara/3D-ResNets-PyTorch
85,Computer-Vision,FCOS,tianzhi0549,2.1k,399,56,115,0,0,"['fcos', 'object-detection', 'one-stage', 'anchor-free', 'pytorch', 'computer-vision', 'iccv2019']",FCOS: Fully Convolutional One-Stage Object Detection (ICCV'19),https://arxiv.org/abs/1904.01355,287,1,0,0,0,View license,https://github.com/tianzhi0549/FCOS
86,Computer-Vision,introtodeeplearning,aamini,2.1k,998,139,1,2,0,"['mit', 'deep-learning', 'neural-networks', 'tensorflow', 'tensorflow-tutorials', 'music-generation', 'computer-vision', 'algorithmic-bias', 'deep-reinforcement-learning', 'deeplearning', 'jupyter-notebooks']",Lab Materials for MIT 6.S191: Introduction to Deep Learning,,299,4,0,0,2,MIT,https://github.com/aamini/introtodeeplearning
87,Computer-Vision,awesome-self-supervised-learning,jason718,2k,320,140,0,1,0,"['machine-learning', 'computer-vision', 'self-supervised', 'reinforcement-learning', 'robotics', 'natural-language-processing', 'deep-learning']",A curated list of awesome self-supervised methods,,116,1,0,0,0,Fetching contributors,https://github.com/jason718/awesome-self-supervised-learning
88,Computer-Vision,Neural-Photo-Editor,ajbrock,1.9k,185,76,8,0,0,"['machine-learning', 'deep-learning', 'gans', 'computer-vision', 'interfaces', 'convolutional-neural-networks']",A simple interface for editing natural photos with generative neural networks.,,25,1,0,0,0,MIT,https://github.com/ajbrock/Neural-Photo-Editor
89,Computer-Vision,colmap,colmap,1.9k,577,146,142,11,,"['structure-from-motion', 'multi-view-stereo', 'reconstruction', 'geometry', 'computer-vision']",COLMAP - Structure-from-Motion and Multi-View Stereo,https://colmap.github.io/,"1,322",2,0,0,15,View license,https://github.com/colmap/colmap
90,Computer-Vision,covid-chestxray-dataset,ieee8023,1.8k,511,144,20,2,0,"['covid-19', 'deep-learning', 'computer-vision', 'dataset', 'xray', 'computed-tomography']",We are building an open database of COVID-19 cases with chest X-ray or CT images.,,393,1,0,0,1,"8
    
    contributors",https://github.com/ieee8023/covid-chestxray-dataset
91,Computer-Vision,DeepInterests,Honlan,1.8k,356,92,0,0,0,"['mit-license', 'python', 'deep-learning', 'computer-vision', 'natural-language-processing', 'artificial-intelligence', 'tensorflow', 'keras']",深度有趣,,9,1,0,0,0,Fetching contributors,https://github.com/Honlan/DeepInterests
92,Computer-Vision,torchcv,donnyyou,1.8k,311,74,29,0,0,[],A PyTorch-Based Framework for Deep Learning in Computer Vision,https://pytorchcv.com,420,2,0,0,0,Apache-2.0,https://github.com/donnyyou/torchcv
93,Computer-Vision,face.evoLVe.PyTorch,ZhaoJ9014,1.8k,442,100,25,0,0,"['pytorch', 'face-recognition', 'face-detection', 'face-alignment', 'face-landmark-detection', 'model-training', 'feature-extraction', 'fine-tuning', 'data-augmentation', 'deep-learning', 'computer-vision', 'imbalanced-learning', 'transfer-learning', 'hard-negative-mining', 'supervised-learning', 'nus', 'tencent', 'convolutional-neural-network', 'machine-learning', 'artificial-intelligence']",🔥🔥High-Performance Face Recognition Library on PyTorch🔥🔥,,695,2,0,0,0,MIT,https://github.com/ZhaoJ9014/face.evoLVe.PyTorch
94,Computer-Vision,catalyst,catalyst-team,1.7k,187,38,20,6,0,"['deep-learning', 'reinforcement-learning', 'machine-learning', 'computer-vision', 'pytorch', 'python', 'distributed-computing', 'infrastructure', 'research', 'reproducibility', 'image-processing', 'image-classification', 'image-segmentation', 'object-detection', 'pipeline', 'augmentation', 'classification', 'detection', 'segmentation', 'catalyst']",Accelerated DL R&D,https://catalyst-team.github.io/catalyst,"1,164",8,0,0,72,Apache-2.0,https://github.com/catalyst-team/catalyst
95,Computer-Vision,image-super-resolution,idealo,1.7k,325,62,25,1,3,"['image-super-resolution', 'neural-network', 'tensorflow', 'keras', 'aws', 'convolutional-neural-networks', 'deep-learning', 'computer-vision', 'machine-learning', 'e-commerce', 'idealo', 'docker', 'nvidia-docker', 'image-processing', 'super-resolution']",🔎 Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,https://idealo.github.io/image-super-…,123,4,0,0,1,Apache-2.0,https://github.com/idealo/image-super-resolution
96,Computer-Vision,DeepLearn,GauravBh1010tt,1.7k,364,118,10,2,0,"['deep-learning', 'nlp', 'computer-vision', 'audio-processing']","Implementation of research papers on Deep Learning+ NLP+ CV in Python using Keras, Tensorflow and Scikit Learn.",http://deeplearn-ai.com,219,4,0,0,2,MIT,https://github.com/GauravBh1010tt/DeepLearn
97,Computer-Vision,crnn,bgshih,1.7k,478,88,82,3,0,"['torch7', 'sequence-recognition', 'computer-vision', 'machine-learning', 'ocr']",Convolutional Recurrent Neural Network (CRNN) for image-based sequence recognition.,,21,1,0,0,0,MIT,https://github.com/bgshih/crnn
98,Computer-Vision,DeblurGAN,KupynOrest,1.6k,394,56,106,0,0,"['deep-learning', 'gan', 'deblurring', 'image-processing', 'image-manipulation', 'neural-network', 'convolutional-neural-networks', 'convolutional-networks', 'computer-vision', 'image-to-image-translation', 'blurry-images', 'pytorch', 'paper', 'pix2pix']",Image Deblurring using Generative Adversarial Networks,,71,1,0,0,0,View license,https://github.com/KupynOrest/DeblurGAN
99,Computer-Vision,ICCV2019-LearningToPaint,hzwer,1.6k,223,38,0,0,0,"['deep-learning', 'reinforcement-learning', 'painting', 'computer-vision', 'pytorch']",ICCV2019 - A painting AI that can reproduce paintings stroke by stroke using deep reinforcement learning.,,86,1,0,0,0,MIT,https://github.com/hzwer/ICCV2019-LearningToPaint
0,GAN,pytorch-CycleGAN-and-pix2pix,junyanz,11.6k,3.4k,311,189,9,0,"['pytorch', 'gan', 'cyclegan', 'pix2pix', 'deep-learning', 'computer-vision', 'computer-graphics', 'image-manipulation', 'image-generation', 'generative-adversarial-network', 'gans']",Image-to-Image Translation in PyTorch,,445,3,0,0,0,View license,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix
1,GAN,CycleGAN,junyanz,9.6k,1.6k,401,35,0,0,"['gan', 'generative-adversarial-network', 'deep-learning', 'image-generation', 'image-manipulation', 'cyclegan', 'pix2pix', 'gans', 'computer-vision', 'computer-graphics', 'torch']","Software that can generate photos from paintings, turn horses into zebras, perform style transfer, and more.",,95,1,0,0,0,View license,https://github.com/junyanz/CycleGAN
2,GAN,the-gan-zoo,hindupuravinash,8.3k,1.8k,525,12,10,0,"['machine-learning', 'gan', 'generative-adversarial-network']",A list of all named GANs!,,175,4,0,0,0,MIT,https://github.com/hindupuravinash/the-gan-zoo
3,GAN,ganhacks,soumith,8.2k,1.4k,347,44,4,0,[],"starter from ""How to Train a GAN?"" at NIPS2016",,6,1,0,0,0,"2
    
    contributors",https://github.com/soumith/ganhacks
4,GAN,pix2pix,phillipi,7.6k,1.3k,307,65,2,0,"['computer-vision', 'computer-graphics', 'gan', 'pix2pix', 'dcgan', 'generative-adversarial-network', 'deep-learning', 'image-generation', 'image-manipulation', 'image-to-image-translation']",Image-to-image translation with conditional adversarial nets,https://phillipi.github.io/pix2pix/,129,1,0,0,0,View license,https://github.com/phillipi/pix2pix
5,GAN,fashion-mnist,zalandoresearch,7.6k,1.7k,291,20,2,,"['mnist', 'deep-learning', 'benchmark', 'machine-learning', 'dataset', 'computer-vision', 'fashion', 'fashion-mnist', 'gan', 'zalando', 'convolutional-neural-networks']",A MNIST-like fashion product database. Benchmark 👉,http://fashion-mnist.s3-website.eu-ce…,204,1,0,0,0,MIT,https://github.com/zalandoresearch/fashion-mnist
6,GAN,pytorch-book,chenyuntc,7.2k,2.6k,253,105,5,0,"['pytorch', 'pytorch-tutorials', 'pytorch-tutorials-cn', 'deep-learning', 'neural-style', 'charrnn', 'gan', 'caption', 'neuraltalk', 'image-classification', 'visdom', 'tensorboard', 'nn', 'tensor', 'autograd', 'jupyter-notebook']","PyTorch tutorials and fun projects including neural talk, neural style, poem writing, anime generation (《深度学习框架PyTorch：入门与实战》)",,74,5,0,0,1,MIT,https://github.com/chenyuntc/pytorch-book
7,GAN,Keras-GAN,eriklindernoren,6.8k,2.5k,270,92,12,0,"['deep-learning', 'gan', 'keras', 'generative-adversarial-networks', 'neural-networks']",Keras implementations of Generative Adversarial Networks.,,184,1,0,0,0,MIT,https://github.com/eriklindernoren/Keras-GAN
8,GAN,DCGAN-tensorflow,carpedm20,6.5k,2.6k,244,173,5,0,"['tensorflow', 'dcgan', 'gan', 'generative-model']","A tensorflow implementation of ""Deep Convolutional Generative Adversarial Networks""",http://carpedm20.github.io/faces/,299,2,0,0,0,MIT,https://github.com/carpedm20/DCGAN-tensorflow
9,GAN,PyTorch-GAN,eriklindernoren,6.1k,1.7k,169,44,10,0,[],PyTorch implementations of Generative Adversarial Networks.,,191,1,0,0,0,MIT,https://github.com/eriklindernoren/PyTorch-GAN
10,GAN,tensorlayer,tensorlayer,6k,1.4k,465,30,5,1,"['tensorlayer', 'deep-learning', 'tensorflow', 'neural-network', 'reinforcement-learning', 'artificial-intelligence', 'gan', 'a3c', 'tensorflow-tutorials', 'dqn', 'object-detection', 'chatbot', 'python', 'tensorflow-tutorial', 'imagenet', 'google']",Deep Learning and Reinforcement Learning Library for Scientists 🔥,http://tensorlayer.org,"3,216",17,0,0,78,Apache-2.0,https://github.com/tensorlayer/tensorlayer
11,GAN,generative-models,wiseodd,6k,1.9k,315,13,5,0,"['vae', 'gan', 'pytorch', 'tensorflow', 'generative-model', 'machine-learning', 'rbm', 'restricted-boltzmann-machine']","Collection of generative models, e.g. GAN, VAE in Pytorch and Tensorflow.",http://wiseodd.github.io,111,1,0,0,0,Unlicense,https://github.com/wiseodd/generative-models
12,GAN,AdversarialNetsPapers,zhangqianhui,5.5k,1.9k,467,1,2,0,"['adversarial-networks', 'gan', 'image-translation', 'deep-learning']",The classical paper list with code about generative adversarial nets,,294,1,0,0,0,Fetching contributors,https://github.com/zhangqianhui/AdversarialNetsPapers
13,GAN,TensorFlow-2.x-Tutorials,dragen1860,4.8k,1.6k,200,14,5,0,"['tensorflow', 'tensorflow-examples', 'tensorflow-tutorials', 'tensorflow-2', 'deep-learning', 'machine-learning', 'computer-vision', 'nlp', 'artificial-intelligence', 'neural-network']","TensorFlow 2.x version's Tutorials and Examples, including CNN, RNN, GAN, Auto-Encoders, FasterRCNN, GPT, BERT examples, etc. TF 2.0版入门实例代码，实战教程。",,248,1,0,0,0,Fetching contributors,https://github.com/dragen1860/TensorFlow-2.x-Tutorials
14,GAN,PyTorch-Tutorial,MorvanZhou,4.7k,2.2k,195,13,5,0,"['neural-network', 'python', 'pytorch-tutorial', 'batch-normalization', 'cnn', 'rnn', 'autoencoder', 'pytorch', 'regression', 'classification', 'batch', 'tutorial', 'dropout', 'dqn', 'reinforcement-learning', 'gan', 'generative-adversarial-network', 'machine-learning']",Build your neural network easy and fast,https://morvanzhou.github.io/tutorial…,111,1,0,0,0,MIT,https://github.com/MorvanZhou/PyTorch-Tutorial
15,GAN,pix2pixHD,NVIDIA,4.5k,913,159,116,8,,"['gan', 'deep-learning', 'deep-neural-networks', 'pytorch', 'pix2pix', 'image-to-image-translation', 'generative-adversarial-network', 'computer-vision', 'computer-graphics']",Synthesizing and manipulating 2048x1024 images with conditional GANs,https://tcwang0509.github.io/pix2pixHD/,40,1,0,0,0,View license,https://github.com/NVIDIA/pix2pixHD
16,GAN,gluon-cv,dmlc,3.7k,871,146,277,17,3,"['deep-learning', 'computer-vision', 'neural-network', 'gluon', 'mxnet', 'machine-learning', 'image-classification', 'object-detection', 'semantic-segmentation', 'gan', 'person-reid', 'action-recognition', 'pose-estimation']",Gluon CV Toolkit,http://gluon-cv.mxnet.io,708,10,0,0,7,Apache-2.0,https://github.com/dmlc/gluon-cv
17,GAN,Tensorflow-Tutorial,MorvanZhou,3.7k,1.8k,258,7,0,0,"['tensorflow', 'tensorflow-tutorials', 'gan', 'generative-adversarial-network', 'rnn', 'cnn', 'classification', 'regression', 'autoencoder', 'deep-q-network', 'dqn', 'machine-learning', 'tutorial', 'dropout', 'neural-network']",Tensorflow tutorial from basic to hard,https://morvanzhou.github.io/tutorial…,43,1,0,0,0,MIT,https://github.com/MorvanZhou/Tensorflow-Tutorial
18,GAN,iGAN,junyanz,3.6k,559,176,14,0,0,"['generative-adversarial-network', 'image-manipulation', 'computer-graphics', 'computer-vision', 'gan', 'pix2pix', 'dcgan', 'deep-learning']",Interactive Image Generation via Generative Adversarial Networks,,44,2,0,0,0,MIT,https://github.com/junyanz/iGAN
19,GAN,tensorflow-generative-model-collections,hwalsuklee,3.6k,844,158,18,4,0,"['gan', 'vae', 'cgan', 'infogan', 'acgan', 'lsgan', 'wgan', 'dragan', 'ebgan', 'variational-autoencoder', 'began', 'tensorflow', 'mnist', 'fashion-mnist', 'wgan-gp', 'cvae', 'generative-adversarial-networks', 'generative-model', 'generative-models', 'improved-wgan']",Collection of generative models in Tensorflow,,76,1,0,0,0,Apache-2.0,https://github.com/hwalsuklee/tensorflow-generative-model-collections
20,GAN,DeepNude-an-Image-to-Image-technology,yuanxiaosc,3.3k,1.5k,193,0,0,0,"['image-to-image', 'pix2pix', 'cycle-gan', 'dcgan', 'style-gan', 'vae', 'nerual-style', 'deepnude', 'deepfakes', 'image-generation', 'tensorflow2', 'deepface', 'zao', 'sin-gan']","DeepNude's algorithm and general image generation theory and practice research, including pix2pix, CycleGAN, UGATIT, DCGAN, SinGAN and VAE models (TensorFlow2 implementation). DeepNude的算法以及通用GAN图像生成的理论与实践研究。",https://yuanxiaosc.github.io/,34,1,0,0,0,Fetching contributors,https://github.com/yuanxiaosc/DeepNude-an-Image-to-Image-technology
21,GAN,really-awesome-gan,nightrome,2.9k,614,254,0,1,,[],A list of papers on Generative Adversarial (Neural) Networks,,133,1,0,0,0,Fetching contributors,https://github.com/nightrome/really-awesome-gan
22,GAN,ganache-cli,trufflesuite,2.8k,582,100,67,3,0,[],Fast Ethereum RPC client for testing and development,https://truffleframework.com/ganache,722,7,0,0,64,MIT,https://github.com/trufflesuite/ganache-cli
23,GAN,makegirlsmoe_web,makegirlsmoe,2.8k,262,119,11,4,0,"['deep-learning', 'generative-adversarial-network', 'anime', 'reactjs', 'react', 'gan']",Create Anime Characters with MakeGirlsMoe,http://make.girls.moe,304,3,0,0,0,View license,https://github.com/makegirlsmoe/makegirlsmoe_web
24,GAN,gans-awesome-applications,nashory,2.8k,513,173,8,1,0,"['generative-adversarial-network', 'curated-list', 'applications', 'demonstration', 'papers', 'github']",Curated list of awesome GAN applications and demo,,29,1,0,0,0,"4
    
    contributors",https://github.com/nashory/gans-awesome-applications
25,GAN,zhihu,NELSONZHAO,2.8k,1.8k,149,31,0,0,"['deep-learning', 'tensorflow-examples', 'convolutional-neural-networks', 'recurrent-neural-networks', 'autoencoder', 'gan', 'style-transfer', 'natural-language-processing', 'machine-translation']","This repo contains the source code in my personal column (https://zhuanlan.zhihu.com/zhaoyeyu), implemented using Python 3.6. Including Natural Language Processing and Computer Vision projects, such as text generation, machine translation, deep convolution GAN and other actual combat code.",https://zhuanlan.zhihu.com/zhaoyeyu,63,1,0,0,0,Fetching contributors,https://github.com/NELSONZHAO/zhihu
26,GAN,DeepLearning,Mikoto10032,2.7k,1k,158,1,0,0,"['deeplearning', 'cnn', 'rnn', 'gan', 'machine-learning', 'tensorflow', 'mxnet', 'deep-learning', 'machinelearning', 'pytorch']",深度学习入门教程&&优秀文章&&Deep Learning Tutorial,,520,1,0,0,0,Apache-2.0,https://github.com/Mikoto10032/DeepLearning
27,GAN,faceswap-GAN,shaoanlu,2.7k,705,185,82,2,0,"['face-swap', 'generative-adversarial-network', 'gan', 'gans', 'image-manipulation']",A denoising autoencoder + adversarial losses and attention mechanisms for face swapping.,,277,1,0,0,0,Fetching contributors,https://github.com/shaoanlu/faceswap-GAN
28,GAN,WassersteinGAN,martinarjovsky,2.6k,651,109,22,3,0,[],,,53,1,0,0,0,BSD-3-Clause,https://github.com/martinarjovsky/WassersteinGAN
29,GAN,SinGAN,tamarott,2.3k,394,62,67,2,0,"['singan', 'gan', 'official', 'single-image', 'harmonization', 'animation', 'single-image-animation', 'single-image-generation', 'image-edit', 'arbitrery-sizes', 'single-image-super-resolution', 'super-resolution']","Official pytorch implementation of the paper: ""SinGAN: Learning a Generative Model from a Single Natural Image""",http://webee.technion.ac.il/people/to…,84,1,0,0,0,View license,https://github.com/tamarott/SinGAN
30,GAN,srgan,tensorlayer,2.2k,615,88,101,1,0,"['tensorlayer', 'tensorflow', 'super-resolution', 'gan', 'cnn', 'srgan', 'vgg16', 'vgg19', 'vgg']",Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network,https://github.com/tensorlayer/tensor…,116,2,0,0,11,Fetching contributors,https://github.com/tensorlayer/srgan
31,GAN,papers,aleju,2.2k,428,276,4,0,0,"['machine-learning', 'deep-learning', 'paper', 'summary', 'computer-vision', 'nlp', 'gan', 'deep-reinforcement-learning']",Summaries of machine learning papers,,238,1,0,0,0,Fetching contributors,https://github.com/aleju/papers
32,GAN,stockpredictionai,borisbanushev,2.1k,1k,226,125,50,0,[],"In this noteboook I will create a complete process for predicting stock price movements. Follow along and we will achieve some pretty good results. For that purpose we will use a Generative Adversarial Network (GAN) with LSTM, a type of Recurrent Neural Network, as generator, and a Convolutional Neural Network, CNN, as a discriminator. We use L…",,26,1,0,0,0,"1
    
    contributor",https://github.com/borisbanushev/stockpredictionai
33,GAN,ganache,trufflesuite,2k,379,87,288,4,0,"['ethereum', 'blockchain', 'ganache', 'electron', 'development', 'truffle']",Personal blockchain for Ethereum development,https://www.trufflesuite.com/ganache,"1,859",14,0,0,51,Fetching contributors,https://github.com/trufflesuite/ganache
34,GAN,TensorFlow-Tutorials,golbin,2k,1k,242,22,1,0,"['neural-network', 'tensorflow', 'mnist', 'autoencoder', 'rnn', 'deep-learning', 'tutorial', 'chatbot', 'seq2seq', 'dqn', 'word2vec', 'cnn', 'gan', 'inception']",텐서플로우를 기초부터 응용까지 단계별로 연습할 수 있는 소스 코드를 제공합니다,,84,2,0,0,0,Fetching contributors,https://github.com/golbin/TensorFlow-Tutorials
35,GAN,pytorch-generative-model-collections,znxlwm,2k,443,58,19,3,0,"['pytorch', 'gan', 'cgan', 'infogan', 'acgan', 'wgan', 'dragan', 'ebgan', 'began', 'generative-adversarial-network', 'conditional-gan', 'mnist', 'fashion-mnist', 'package', 'collection', 'wgan-gp', 'lsgan']",Collection of generative models in Pytorch version.,,87,1,0,0,0,Fetching contributors,https://github.com/znxlwm/pytorch-generative-model-collections
36,GAN,MUNIT,NVlabs,2k,366,75,47,3,0,"['gan', 'deep-learning', 'pix2pix', 'image-translation', 'munit']",Multimodal Unsupervised Image-to-Image Translation,,84,1,0,0,1,View license,https://github.com/NVlabs/MUNIT
37,GAN,improved-gan,openai,1.9k,564,174,33,4,0,['paper'],"Code for the paper ""Improved Techniques for Training GANs""",https://arxiv.org/abs/1606.03498,42,2,0,0,0,Fetching contributors,https://github.com/openai/improved-gan
38,GAN,t81_558_deep_learning,jeffheaton,1.9k,1.1k,193,6,0,0,"['neural-network', 'machine-learning', 'tensorflow', 'keras', 'deeplearning', 'gan', 'convolutional-neural-networks']",Washington University (in St. Louis) Course T81-558: Applications of Deep Neural Networks,https://sites.wustl.edu/jeffheaton/t8…,631,1,0,0,6,Apache-2.0,https://github.com/jeffheaton/t81_558_deep_learning
39,GAN,improved_wgan_training,igul222,1.9k,587,74,38,4,0,[],"Code for reproducing experiments in ""Improved Training of Wasserstein GANs""",,24,1,0,0,0,MIT,https://github.com/igul222/improved_wgan_training
40,GAN,BigGAN-PyTorch,ajbrock,1.9k,276,49,16,2,0,"['biggan', 'pytorch', 'deep-learning', 'neural-networks', 'gans', 'dogball']",The author's officially unofficial PyTorch BigGAN implementation.,,90,1,0,0,0,MIT,https://github.com/ajbrock/BigGAN-PyTorch
41,GAN,jQueryGantt,robicch,1.8k,743,183,11,0,0,[],jQuery Gantt editor,,162,1,0,0,1,Fetching contributors,https://github.com/robicch/jQueryGantt
42,GAN,TecoGAN,thunil,1.8k,377,107,22,1,0,[],"This repo will contain source code and materials for the TecoGAN project, i.e. code for a TEmporally COherent GAN",,21,1,0,0,0,Apache-2.0,https://github.com/thunil/TecoGAN
43,GAN,transparent_latent_gan,SummitKwan,1.8k,332,68,10,0,0,"['tl-gan', 'tensorflow', 'keras', 'python', 'gan']",Use supervised learning to illuminate the latent space of GAN for controlled generation and edit,,52,8,0,0,0,MIT,https://github.com/SummitKwan/transparent_latent_gan
44,GAN,SeqGAN,LantaoYu,1.8k,673,72,32,1,0,[],Implementation of Sequence Generative Adversarial Nets with Policy Gradient,,45,1,0,0,0,Fetching contributors,https://github.com/LantaoYu/SeqGAN
45,GAN,DeblurGAN,KupynOrest,1.6k,394,56,106,0,0,"['deep-learning', 'gan', 'deblurring', 'image-processing', 'image-manipulation', 'neural-network', 'convolutional-neural-networks', 'convolutional-networks', 'computer-vision', 'image-to-image-translation', 'blurry-images', 'pytorch', 'paper', 'pix2pix']",Image Deblurring using Generative Adversarial Networks,,71,1,0,0,0,View license,https://github.com/KupynOrest/DeblurGAN
46,GAN,GAN,YadiraF,1.6k,607,67,4,0,0,"['gan', 'dcgan', 'wasserstein-gan', 'infogan', 'adversarial-nets']","Resources and Implementations of Generative Adversarial Nets: GAN, DCGAN, WGAN, CGAN, InfoGAN",,26,1,0,0,0,Fetching contributors,https://github.com/YadiraF/GAN
47,GAN,zi2zi,kaonashi-tyc,1.6k,360,67,43,0,0,"['deeplearning', 'generative-adversarial-networks', 'pix2pix', 'tensorflow', 'machine-learning', 'chinese-characters', 'style-transfer', 'deep-learning', 'deep-neural-networks']",Learning Chinese Character style with conditional GAN,https://kaonashi-tyc.github.io/2017/0…,73,2,0,0,0,Apache-2.0,https://github.com/kaonashi-tyc/zi2zi
48,GAN,gantt,frappe,1.6k,376,73,60,16,0,"['gantt', 'frappe-gantt', 'ganttjs', 'gantt-chart', 'javascript-gantt']",Open Source Javascript Gantt,https://frappe.io/gantt,85,9,0,0,0,MIT,https://github.com/frappe/gantt
49,GAN,StackGAN,hanzhanggit,1.6k,404,64,47,5,0,[],,,15,1,0,0,0,MIT,https://github.com/hanzhanggit/StackGAN
50,GAN,art-DCGAN,robbiebarrat,1.6k,279,94,12,2,,"['gan', 'generative-art', 'art', 'painting']","Modified implementation of DCGAN focused on generative art. Includes pre-trained models for landscapes, nude-portraits, and others.",,41,1,0,0,0,View license,https://github.com/robbiebarrat/art-DCGAN
51,GAN,UNIT,mingyuliutw,1.6k,294,59,12,2,0,"['gan', 'deep-learning', 'pix2pix', 'image-translation']",Unsupervised Image-to-Image Translation,,7,3,0,0,0,View license,https://github.com/mingyuliutw/UNIT
52,GAN,Self-Attention-GAN,heykeetae,1.5k,308,32,29,1,0,[],Pytorch implementation of Self-Attention Generative Adversarial Networks (SAGAN),,63,1,0,0,0,Fetching contributors,https://github.com/heykeetae/Self-Attention-GAN
53,GAN,compare_gan,google,1.5k,305,50,7,1,0,[],Compare GAN code.,,21,5,0,0,2,Apache-2.0,https://github.com/google/compare_gan
54,GAN,gandissect,CSAILVision,1.5k,238,75,7,0,0,"['pytorch', 'gan', 'image-manipulation', 'deep-learning', 'interactive-visualizations', 'generative-adversarial-network', 'interpretable-ml']",Pytorch-based tools for visualizing and understanding the neurons of a GAN. https://gandissect.csail.mit.edu/,https://gandissect.csail.mit.edu/,34,3,0,0,0,MIT,https://github.com/CSAILVision/gandissect
55,GAN,GankClient-Kotlin,githubwing,1.5k,337,45,12,0,0,[],gank.io kotlin实现的干货集中营Android客户端 Kotlin Dagger Databinding Rxjava Retrofit Okhttp3,,46,1,0,0,0,Fetching contributors,https://github.com/githubwing/GankClient-Kotlin
